job_id,job_title,job_location,search_location,job_posted_date,county,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills
2625.0,Graphic Designer,Chicago,chicago,2024-05-03,India,,44831.88,91.01,TechNova,
2673.0,Project Manager,Miami,miami,2024-10-15,Brazil,Annual,99747.67,57.04,SmartWare,"Teamwork, Power BI, Excel"
1322.0,HR Manager,Chicago,chicago,2025-06-30,France,,108842.32,22.14,FinEdge,"Teamwork, Excel"
4925.0,Graphic Designer,Atlanta,atlanta,2025-03-10,Australia,Hourly,54342.86,96.14,MediCare,"Python, Power BI, SQL"
3380.0,Data Analyst,Los Angeles,LOS ANGELES,2024-02-12,USA,Annual,80094.76,46.0,SmartWare,"Machine Learning, SQL, Leadership, Power BI"
,HR Manager,Boston,BOSTON,2024-12-03,India,Monthly,113351.6,98.04,DataBridge,
2220.0,Project Manager,Boston,boston,2024-02-10,Nigeria,Monthly,,58.85,FinEdge,"Leadership, SQL, Communication"
3149.0,Nurse,Dallas,dallas,2025-04-05,Canada,Hourly,114976.11,14.23,NextGen Solutions,"Communication, Python, Power BI, Teamwork, Machine Learning"
2890.0,Graphic Designer,Dallas,dallas,2025-09-03,Canada,Annual,42287.24,72.22,EduCore,"Power BI, Python"
2143.0,Data Analyst,Houston,houston,2024-06-12,UK,Monthly,,,HealthLink,"Communication, SQL, Python, Machine Learning, Project Management"
2678.0,HR Manager,Seattle,seattle,2023-11-21,Brazil,Hourly,114157.0,70.65,FinEdge,"Power BI, Leadership"
801.0,Graphic Designer,New York,new york,2025-10-03,Nigeria,,,89.27,MediCare,"SQL, Python, Teamwork"
4173.0,HR Manager,Atlanta,atlanta,2025-04-06,Brazil,Hourly,73449.19,52.7,BrightPath,"Python, Teamwork"
3916.0,Accountant,Los Angeles,los angeles,2024-06-19,UK,,97472.64,,SmartWare,"Excel, Machine Learning, Creativity, Python"
2481.0,Graphic Designer,Dallas,dallas,2024-01-30,France,Hourly,74972.7,53.3,NextGen Solutions,"Machine Learning, Communication, SQL, Teamwork"
2572.0,Nurse,Seattle,seattle,2025-06-12,Nigeria,,116284.79,23.19,FinEdge,"Communication, Power BI, SQL, Project Management, Excel"
1319.0,Graphic Designer,Boston,boston,2023-12-15,India,,,,SmartWare,"Project Management, Machine Learning"
294.0,Data Analyst,New York,new york,2025-03-05,Nigeria,Annual,92206.77,,NextGen Solutions,"Python, Creativity, Power BI, Excel, Project Management"
2216.0,Sales Executive,Houston,houston,2023-11-01,Unknown,,116992.68,41.04,HealthLink,"Leadership, Python, SQL, Communication"
4285.0,Data Analyst,New York,new york,2024-02-13,France,,,44.81,MediCare,"Creativity, Machine Learning, Project Management, Power BI, SQL"
3312.0,Marketing Specialist,Boston,boston,2025-06-01,Canada,Hourly,77135.0,43.78,FinEdge,"Excel, Teamwork, Machine Learning, Leadership, Creativity"
2796.0,Data Analyst,San Francisco,san francisco,2025-01-17,Japan,Hourly,113806.32,56.38,FinEdge,"Machine Learning, Leadership, Teamwork, Creativity, Python"
1042.0,Data Analyst,San Francisco,san francisco,2024-03-14,UK,Hourly,86477.89,97.32,DataBridge,"Python, Excel"
1048.0,Sales Executive,Atlanta,atlanta,2025-09-09,Germany,Annual,71736.35,29.78,MediCare,"Leadership, Project Management, Teamwork, Python, Communication"
2397.0,Graphic Designer,Houston,houston,2025-08-15,Canada,Annual,,87.85,TechNova,"Leadership, Teamwork, SQL, Python"
817.0,Data Analyst,Atlanta,atlanta,2024-02-29,UK,,48671.47,86.74,SmartWare,"Communication, Power BI, Machine Learning, Teamwork, Python"
1356.0,Nurse,New York,new york,2025-07-09,UK,Hourly,60660.71,,DataBridge,"SQL, Excel, Machine Learning, Teamwork, Leadership"
947.0,Data Analyst,Dallas,dallas,2025-03-18,Unknown,,104284.81,42.79,Med1Care,"Machine Learning, Python, Project Management, Communication, Teamwork"
3509.0,Nurse,Miami,miami,2025-09-07,Nigeria,Annual,65171.13,78.15,HealthLink,"Project Management, SQL, Excel, Leadership, Power BI"
4900.0,Marketing Specialist,,,2025-08-21,Germany,Hourly,110892.15,46.62,FinEdge,"Creativity, Communication"
486.0,Project Manager,Boston,boston,2025-09-12,Japan,Hourly,114351.83,63.33,BrightPath,"Teamwork, Leadership, Machine Learning"
3335.0,Project Manager,Atlanta,atlanta,2025-02-19,Japan,Monthly,54064.63,16.33,MediCare,"Leadership, Excel"
3691.0,Teacher,Seattle,seattle,2024-01-08,France,Annual,67854.42,,DataBridge,"Communication, Excel"
,Nurse,Houston,houston,2024-11-06,Germany,,68413.08,92.55,TechNova,"Creativity, Teamwork, SQL, Project Management, Communication"
2207.0,Software Engineer,Atlanta,atlanta,2024-03-02,UK,Monthly,117357.76,42.81,NextGen Solutions,"Leadership, Teamwork, Project Management"
1710.0,Teacher,,,2024-03-09,Japan,,82587.21,36.92,TechNova,"SQL, Leadership, Power BI"
3307.0,Teacher,Seattle,seattle,2024-08-27,Brazil,Hourly,62620.54,24.42,FinEdge,"Excel, Teamwork, Leadership, Creativity, Machine Learning"
2182.0,HR Manager,Miami,miami,2025-07-02,India,,62870.3,89.72,RetailX,"SQL, Python, Machine Learning"
3810.0,Software Engineer,Houston,houston,2024-10-08,Canada,Monthly,77663.04,,BrightPath,"SQL, Communication, Power BI, Leadership, Excel"
2946.0,Project Manager,Los Angeles,LOS ANGELES,2025-09-25,France,Hourly,76252.98,87.82,NextGen Solutions,"Teamwork, Creativity, SQL, Python"
3416.0,Data Analyst,Miami,miami,2025-09-16,Brazil,Monthly,75464.29,86.2,FinEdge,"Python, Project Management, Creativity"
738.0,Data Analyst,Atlanta,atlanta,2025-05-11,Brazil,Monthly,68629.55,91.38,HealthLink,"Leadership, Teamwork"
2598.0,HR Manager,San Francisco,san francisco,2025-09-12,India,,111613.37,82.05,RetailX,"Python, Machine Learning, Creativity, Power BI, SQL"
3999.0,Teacher,Atlanta,atlanta,2025-10-01,Australia,Annual,42724.18,39.53,NextGen Solutions,"Leadership, Power BI"
2983.0,Project Manager,Boston,boston,2025-08-14,Canada,Hourly,46041.39,58.52,TechNova,"Project Management, Machine Learning"
1633.0,Graphic Designer,Houston,houston,2024-01-21,Japan,Hourly,91848.14,99.91,Med1Care,"Excel, Leadership, Creativity, Communication"
2096.0,HR Manager,New York,new york,2023-12-06,Japan,Monthly,,85.55,TechNova,"Excel, Creativity"
3415.0,Project Manager,Miami,miami,2023-12-27,France,Hourly,114146.27,55.59,HealthLink,"Teamwork, Machine Learning, Project Management, Communication"
41.0,Marketing Specialist,Miami,miami,2024-01-31,Canada,Monthly,34862.74,92.48,SmartWare,"Excel, SQL, Creativity"
1736.0,Software Engineer,Houston,HOUSTON,2024-08-05,Japan,Hourly,,66.88,RetailX,"Teamwork, Project Management, Machine Learning, Python"
1054.0,Softwar Enginner,San Francisco,san francisco,2024-03-12,Australia,Hourly,64631.35,,RetailX,"Communication, Creativity, SQL, Machine Learning"
953.0,Project Manager,Chicago,CHICAGO,2025-06-29,Australia,Annual,38849.49,20.47,TechNova,"Creativity, Excel, Python, Project Management"
1383.0,Sales Executive,Boston,boston,2024-02-07,Brazil,,78184.48,24.89,NextGen Solutions,"Leadership, Project Management, Communication"
2562.0,Accountant,Chicago,chicago,2024-11-08,Canada,Hourly,101750.2,81.2,SmartWare,"Leadership, Machine Learning, Teamwork, SQL, Python"
4879.0,Accuntant,San Francisco,san francisco,2024-10-16,USA,Annual,47149.19,97.51,TechNova,"Leadership, Python, SQL, Machine Learning, Project Management"
2325.0,Marketing Specialist,Boston,boston,2024-02-11,India,Annual,103983.93,89.35,SmartWare,"Creativity, Python, SQL, Power BI, Machine Learning"
3302.0,Graphic Designer,Dallas,dallas,2025-09-21,Australia,Monthly,118324.29,13.48,FinEddge,"Power BI, Creativity"
715.0,Project Manager,New York,new york,2025-06-18,Nigeria,,79322.47,32.48,FinEddge,"Python, Machine Learning, SQL, Communication"
1535.0,Accountant,San Francisco,san francisco,2024-07-04,Australia,,41277.05,22.12,SmartWare,"Power BI, Creativity, Machine Learning, Communication"
285.0,HR Manager,San Francisco,san francisco,2025-06-13,Canada,Annual,42263.01,29.84,EduCore,"SQL, Power BI, Creativity, Python"
15.0,Marketing Specialist,,,2024-01-01,Brazil,Hourly,33079.9,60.33,BrightPath,"Project Management, Machine Learning"
2730.0,Accountant,Houston,houston,2024-01-10,USA,Hourly,31453.14,22.97,NextGen Solutions,"Power BI, Teamwork, Python, Communication"
3079.0,Teacher,New York,NEW YORK,2025-06-17,Unknown,Hourly,33670.92,16.31,BrightPath,"Teamwork, Leadership, Machine Learning, Excel, Project Management"
3835.0,Graphic Designer,San Francisco,san francisco,2024-10-12,Canada,Hourly,39936.24,,DataBridge,"Creativity, Power BI, SQL"
4398.0,Graphic Designer,Chicago,chicago,2024-08-26,India,Monthly,71473.63,17.68,HealthLink,"Leadership, Python, Machine Learning, Project Management, Creativity"
743.0,Project Manager,San Francisco,san francisco,2025-04-22,Australia,Annual,56475.03,51.29,MediCare,"Leadership, Teamwork, SQL, Communication, Project Management"
4204.0,Sales Executive,Los Angeles,los angeles,2025-02-21,Japan,Annual,39620.67,20.48,HealthLink,"Python, Teamwork, SQL"
4302.0,Teacher,New York,new york,2025-01-31,UK,Monthly,66749.31,74.83,DataBridge,"Teamwork, SQL"
2416.0,Marketing Specialist,Seattle,seattle,2024-05-17,Canada,Hourly,100961.29,53.22,SmartWare,"Power BI, Communication, Teamwork, Excel"
1923.0,Teacher,Houston,houston,2025-01-05,Canada,Hourly,100284.54,,EduCore,"SQL, Project Management"
4029.0,Accountant,Dallas,dallas,2024-08-20,Australia,Monthly,50902.35,85.66,TechNova,
2233.0,HR Manager,Atlanta,atlanta,2024-06-25,Nigeria,,33282.79,,DataBridge,"Machine Learning, Creativity"
1115.0,Accountant,Atlanta,atlanta,2025-09-18,Canada,,89912.35,80.36,RetailX,"Creativity, Excel, Python, Communication"
4664.0,Project Manager,Miami,miami,2025-06-02,Nigeria,Annual,118359.99,,Med1Care,"Teamwork, Leadership"
,Sales Executive,Miami,miami,2025-01-18,Japan,,60829.21,,HealthLink,"SQL, Machine Learning, Creativity, Leadership"
4308.0,Project Manager,Los Angeles,los angeles,2024-10-15,UK,Annual,,74.68,SmartWare,"Leadership, Python, Communication, Teamwork"
2677.0,Sales Executive,Seattle,seattle,2024-06-13,Japan,Annual,67285.46,,DataBridge,
3067.0,Accountant,Atlanta,atlanta,2025-08-21,India,,63207.92,38.6,HealthLink,
1776.0,Accuntant,Atlanta,atlanta,2023-11-18,Japan,,92167.5,25.75,NextGen Solutions,"Machine Learning, Excel, SQL, Project Management"
3139.0,Sales Executive,Seattle,seattle,2025-04-03,UK,Annual,48872.86,29.14,NextGen Solutions,"Creativity, SQL, Python, Communication"
790.0,Project Manager,Chicago,chicago,2025-01-07,UK,Hourly,,46.63,FinEdge,"SQL, Project Management, Teamwork, Creativity"
,Project Manager,San Francisco,san francisco,2024-10-23,France,Annual,31054.68,47.45,EduCore,"Project Management, Power BI, Python, Leadership, Communication"
936.0,Accuntant,Houston,HOUSTON,2025-03-11,Nigeria,Hourly,86133.22,37.74,DataBridge,"Power BI, Leadership, Machine Learning, SQL"
1080.0,Accountant,Boston,BOSTON,2024-06-26,Japan,,101905.74,68.8,DataBridge,"Excel, SQL"
2308.0,Nurse,San Francisco,san francisco,2025-06-08,Japan,Annual,66437.39,38.67,BrightPath,"Communication, Power BI, Teamwork, Python"
646.0,Data Analyst,Atlanta,atlanta,2024-11-04,India,Monthly,59838.21,25.06,BrightPath,"Python, Project Management"
4964.0,Teacher,Atlanta,atlanta,2024-02-18,India,Monthly,115720.61,66.25,DataBridge,"Leadership, Project Management, Teamwork, SQL"
3340.0,HR Manager,Dallas,dallas,2025-03-03,Nigeria,Monthly,58693.37,50.2,FinEdge,"SQL, Creativity, Python, Power BI"
2608.0,Sales Executive,Dallas,dallas,2023-10-23,UK,,105380.7,26.96,EduCore,"Excel, SQL, Communication, Project Management"
2923.0,HR Manager,New York,new york,2024-02-27,Canada,Hourly,86116.73,41.19,SmartWare,"Machine Learning, SQL"
196.0,Marketing Specialist,Los Angeles,los angeles,2025-01-28,Brazil,,35632.93,91.47,SmartWare,"Python, Power BI, Leadership"
3414.0,Accountant,Houston,houston,2025-08-21,Germany,Annual,76174.26,58.62,RetailX,"Excel, Project Management, Teamwork, Power BI"
1526.0,Accountant,Miami,miami,2024-07-02,Australia,Monthly,41311.41,71.52,SmartWare,"SQL, Python"
3759.0,Software Engineer,Los Angeles,los angeles,2024-07-30,USA,,,72.03,MediCare,"Project Management, Machine Learning, Python, Teamwork"
700.0,Sales Executive,Los Angeles,los angeles,2025-06-15,India,,39282.31,68.99,HealthLink,"Project Management, Machine Learning, Power BI, SQL"
4958.0,HR Manager,Chicago,chicago,2023-12-11,France,Monthly,79593.72,,SmartWare,"Power BI, SQL, Leadership, Communication"
3437.0,HR Manager,Houston,houston,2024-05-14,Nigeria,,106711.8,50.72,NextGen Solutions,"Project Management, SQL, Teamwork"
3512.0,Accuntant,Dallas,dallas,2023-11-09,France,Monthly,81558.4,22.13,RetailX,"Python, Creativity"
350.0,Accountant,Chicago,chicago,2025-05-17,UK,Monthly,114992.72,62.33,TechNova,"Teamwork, SQL"
2540.0,Software Engineer,Boston,boston,2024-01-05,Brazil,,44675.26,81.65,RetailX,"Communication, Excel, Teamwork"
1907.0,Graphic Designer,New York,new york,2024-05-09,France,Annual,54315.2,54.88,MediCare,"Machine Learning, Teamwork, SQL, Leadership"
3186.0,Data Analyst,New York,NEW YORK,2024-01-29,Brazil,Annual,91517.33,,HealthLink,"Excel, Leadership, SQL"
4241.0,Nurse,Miami,MIAMI,2025-05-06,UK,Monthly,101428.49,29.57,FinEdge,"Project Management, Communication, Teamwork, Python, Excel"
4758.0,HR Manager,Boston,boston,2025-07-07,France,,113432.05,70.38,HealthLink,"Power BI, Excel, Communication, Creativity, Python"
2239.0,Software Engineer,Seattle,seattle,2024-09-24,Germany,Monthly,82364.47,,DataBridge,"Project Management, Creativity, Power BI, Communication, SQL"
4014.0,Graphic Designer,Miami,miami,2024-12-03,Canada,Hourly,,99.12,EduCore,"Python, Communication"
3353.0,Teacher,Houston,houston,2025-04-07,Australia,Hourly,60982.26,,BrightPath,"Machine Learning, Excel"
1964.0,Software Engineer,Houston,houston,2024-04-20,USA,Monthly,57587.76,38.84,EduCore,"Excel, Machine Learning, Teamwork, Creativity, Leadership"
884.0,Nurse,Atlanta,atlanta,2025-08-02,USA,Hourly,69004.92,84.09,TechNova,
4325.0,Marketing Specialist,Houston,houston,2024-09-19,USA,Annual,,74.15,BrightPath,"Creativity, Excel, Machine Learning, Project Management"
1797.0,Marketing Specialist,San Francisco,san francisco,2025-05-31,France,Monthly,57798.48,14.06,BrightPath,"SQL, Project Management"
1944.0,Accountant,Miami,miami,2025-05-17,Japan,,99665.7,46.06,TechNova,"Machine Learning, Excel, Python"
2573.0,Sales Executive,Houston,houston,2024-05-09,Canada,Annual,61755.06,87.01,HealthLink,"Communication, Excel"
2162.0,Data Analyst,Los Angeles,los angeles,2025-06-14,Brazil,Monthly,78473.26,50.03,BrightPath,"Power BI, Machine Learning"
4904.0,Teacher,Seattle,seattle,2024-02-11,Australia,Hourly,110329.83,71.08,TechNova,"Power BI, Excel, Leadership, Project Management"
975.0,Sales Executive,Los Angeles,los angeles,2025-03-27,Nigeria,,103722.75,87.33,NextGen Solutions,"Creativity, Power BI"
2629.0,Nurse,New York,new york,2024-08-22,UK,Annual,30254.92,64.14,FinEdge,"Communication, Creativity"
4859.0,Project Manager,Seattle,SEATTLE,2025-09-01,Brazil,Monthly,106468.68,41.99,RetailX,"Project Management, Machine Learning, Power BI, Python"
1674.0,data anylst,Boston,boston,2025-04-20,India,,90406.32,,TechNova,"Power BI, Teamwork, Project Management"
1175.0,Nurse,Los Angeles,los angeles,2024-07-27,UK,Monthly,102975.35,54.49,NextGen Solutions,"Excel, SQL, Leadership"
1157.0,Sales Executive,Houston,houston,2024-09-29,Japan,Hourly,,93.38,TechN0va,"SQL, Communication"
1099.0,Nurse,Los Angeles,los angeles,2023-12-27,Germany,Annual,54665.88,69.97,MediCare,"Leadership, Creativity"
2460.0,Accountant,Houston,houston,2024-07-01,Brazil,,92120.34,,HealthLink,"Communication, Leadership, Project Management"
4550.0,Nurse,Houston,houston,2024-11-13,Australia,Hourly,41653.37,27.83,HealthLink,"Project Management, Python"
1545.0,Marketing Specialist,Houston,houston,2024-12-16,Canada,Monthly,109938.86,48.05,BrightPath,"Project Management, Python, Power BI, Leadership, Creativity"
3374.0,HR Manager,New York,new york,2024-07-05,UK,Monthly,58016.69,20.15,SmartWare,"Power BI, Leadership, Creativity, Communication, Teamwork"
2990.0,data anylst,Dallas,dallas,2024-04-30,Australia,Hourly,107299.59,61.63,BrightPath,
2141.0,Teacher,Miami,miami,2025-08-08,India,Monthly,33876.51,50.14,TechNova,"Communication, Leadership, Project Management"
1251.0,HR Manager,San Francisco,san francisco,2024-03-17,Brazil,,107200.07,93.44,TechNova,"SQL, Machine Learning"
2719.0,Accountant,Boston,boston,2023-10-12,France,Monthly,106238.83,13.22,FinEdge,
3588.0,Marketing Specialist,New York,new york,2025-05-19,Japan,Annual,98715.86,49.76,NextGen Solutions,"Communication, Excel, Leadership, Machine Learning, Creativity"
4508.0,Data Analyst,Boston,boston,2024-05-19,Germany,,35169.42,80.7,NextGen Solutions,"Python, Creativity"
530.0,Software Engineer,Atlanta,atlanta,2024-01-01,Canada,,87201.18,57.35,RetailX,"Power BI, Excel"
1225.0,HR Manager,Chicago,chicago,2025-09-08,Brazil,Hourly,57940.87,81.56,NextGen Solutions,"Machine Learning, Power BI, Excel"
3955.0,Project Manager,Chicago,chicago,2025-07-09,Brazil,Hourly,63414.58,53.03,TechNova,
2025.0,Software Engineer,Chicago,chicago,2024-11-30,USA,Monthly,115946.23,80.58,MediCare,"Machine Learning, Excel"
3027.0,Sales Executive,Chicago,CHICAGO,2025-01-05,India,Hourly,59309.12,78.29,RetailX,"Creativity, Excel"
3264.0,Project Manager,Houston,houston,2025-02-15,UK,Hourly,,24.31,FinEdge,"Power BI, Leadership, Communication, Python, SQL"
2614.0,Teacher,Los Angeles,los angeles,2023-11-11,UK,,,37.37,FinEdge,"SQL, Communication"
2734.0,Accuntant,Houston,houston,2023-10-27,India,Hourly,32155.31,28.36,EduCore,"Teamwork, SQL, Project Management, Leadership, Creativity"
2821.0,data anylst,Houston,houston,2025-04-08,Australia,Monthly,73578.45,60.07,SmartWare,"Machine Learning, Python, Project Management"
52.0,Software Engineer,Boston,boston,2025-08-31,France,Annual,88353.51,95.32,BrightPath,"Excel, Machine Learning"
4605.0,Software Engineer,San Francisco,san francisco,2024-06-19,India,Hourly,51982.48,42.95,EduCore,"Teamwork, Creativity, Leadership, Power BI"
2965.0,Sales Executive,Los Angeles,LOS ANGELES,2024-09-04,Germany,Monthly,38009.55,94.47,BrightPath,"Power BI, SQL, Teamwork, Python, Leadership"
1888.0,Data Analyst,Los Angeles,los angeles,2025-04-03,Germany,Annual,50644.94,84.01,FinEddge,"Teamwork, Python, Excel"
628.0,Marketing Specialist,Chicago,chicago,2024-11-03,Brazil,Annual,50531.87,82.14,HealthLink,"Machine Learning, Creativity"
2190.0,Project Manager,San Francisco,SAN FRANCISCO,2025-05-17,France,,65896.58,16.81,EduCore,"SQL, Machine Learning, Creativity, Excel"
2943.0,data anylst,San Francisco,san francisco,2025-03-19,France,,112114.42,88.59,FinEdge,"SQL, Machine Learning, Creativity, Project Management, Leadership"
75.0,Nurse,Houston,houston,2024-02-26,Nigeria,,107914.06,93.46,BrightPath,"Teamwork, Communication, SQL, Leadership"
4169.0,Project Manager,Houston,houston,2024-08-25,Japan,,31303.9,79.55,DataBridge,"SQL, Project Management, Excel, Power BI, Teamwork"
2662.0,Data Analyst,Miami,miami,2024-10-12,Germany,Annual,84896.13,50.98,SmartWare,"Communication, Leadership"
1870.0,Teacher,Houston,houston,2025-04-08,Australia,Hourly,,62.31,MediCare,"Project Management, Python"
479.0,HR Manager,San Francisco,san francisco,2025-05-23,India,Hourly,76929.6,66.57,SmartWare,"Machine Learning, Power BI"
1269.0,Sales Executive,San Francisco,san francisco,2024-06-09,USA,,,,SmartWare,"Power BI, Excel"
4402.0,Project Manager,San Francisco,san francisco,2024-01-14,Germany,Monthly,86733.64,42.83,MediCare,"SQL, Communication, Teamwork"
1455.0,Marketing Specialist,Chicago,chicago,2023-11-02,Japan,Annual,51665.81,37.39,NextGen Solutions,
2370.0,Marketing Specialist,Dallas,dallas,2024-08-18,UK,Monthly,,11.18,MediCare,"Project Management, Teamwork, Leadership, Creativity, Communication"
