job_id,job_title,job_title_short,job_location,search_location,job_posted_date,county,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills
2534,Web Developer,Web,Seattle,"Seattle, USA",2025-07-05,Los Angeles County,Hourly,61741.47,29.68,GreenWorks,"AutoCAD, SolidWorks"
2535,Project Manager,Project,New York,"New York, USA",2025-06-30,Kings County,Yearly,84030.72,40.4,GreenWorks,"Python, SQL, Excel"
2536,Customer Support Representative,Customer,Seattle,"Seattle, USA",2024-12-16,Los Angeles County,Hourly,118168.18,56.81,Techify,"AutoCAD, SolidWorks"
2537,Mechanical Engineer,Mechanical,Chicago,"Chicago, USA",2025-01-14,Harris County,Hourly,57005.97,27.41,SkyNet Ltd,"Photoshop, Illustrator"
2538,Web Developer,Web,Seattle,"Seattle, USA",2025-05-09,Harris County,Yearly,92621.05,44.53,SkyNet Ltd,"SEO, Google Ads, Analytics"
2539,Software Engineer,Software,Austin,"Austin, USA",2025-08-08,King County,Hourly,61146.11,29.4,NextGen Corp,"SEO, Google Ads, Analytics"
2540,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-04-26,Cook County,Hourly,71714.31,34.48,BrightPath,"Photoshop, Illustrator"
2541,Financial Analyst,Financial,San Francisco,"San Francisco, USA",2025-02-26,Kings County,Hourly,121419.25,58.37,Techify,"AutoCAD, SolidWorks"
2542,Customer Support Representative,Customer,Los Angeles,"Los Angeles, USA",2025-06-29,King County,Yearly,53497.58,25.72,GreenWorks,"Python, SQL, Excel"
2543,Software Engineer,Software,Seattle,"Seattle, USA",2024-11-07,Los Angeles County,Yearly,149110.43,71.69,DataNest,"Photoshop, Illustrator"
2544,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2025-09-27,King County,Hourly,108318.12,52.08,SkyNet Ltd,"Customer Service, Communication"
2545,Data Analyst,Data,San Francisco,"San Francisco, USA",2025-01-11,Kings County,Yearly,82344.6,39.59,SoftHub,"JavaScript, React, Node.js"
2546,Software Engineer,Software,Los Angeles,"Los Angeles, USA",2025-03-21,Los Angeles County,Hourly,77401.67,37.21,DataNest,"Photoshop, Illustrator"
2547,Financial Analyst,Financial,Chicago,"Chicago, USA",2025-06-30,Cook County,Yearly,80087.2,38.5,SoftHub,"Customer Service, Communication"
2548,Financial Analyst,Financial,New York,"New York, USA",2025-09-02,Harris County,Yearly,133988.5,64.42,SkyNet Ltd,"Python, SQL, Excel"
2549,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2024-12-17,Cook County,Yearly,100407.56,48.27,BrightPath,"JavaScript, React, Node.js"
2550,Software Engineer,Software,Austin,"Austin, USA",2025-07-08,Cook County,Hourly,147054.77,70.7,BrightPath,"AutoCAD, SolidWorks"
2551,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-07-06,Kings County,Hourly,103074.67,49.56,NextGen Corp,"AutoCAD, SolidWorks"
2552,Mechanical Engineer,Mechanical,Seattle,"Seattle, USA",2024-11-08,Cook County,Yearly,125817.63,60.49,BrightPath,"SEO, Google Ads, Analytics"
2553,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-09-29,Harris County,Yearly,96139.6,46.22,GreenWorks,"Customer Service, Communication"
2554,Project Manager,Project,New York,"New York, USA",2024-12-17,Los Angeles County,Yearly,79455.78,38.2,GreenWorks,"Customer Service, Communication"
2555,Data Analyst,Data,Chicago,"Chicago, USA",2025-03-01,Cook County,Hourly,129290.85,62.16,SoftHub,"Customer Service, Communication"
2556,Data Analyst,Data,San Francisco,"San Francisco, USA",2025-03-17,Kings County,Yearly,44556.63,21.42,GreenWorks,"Photoshop, Illustrator"
2557,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2024-11-19,Cook County,Hourly,113470.85,54.55,SoftHub,"SEO, Google Ads, Analytics"
2558,Customer Support Representative,Customer,Houston,"Houston, USA",2025-07-08,Los Angeles County,Yearly,98265.02,47.24,SoftHub,"SEO, Google Ads, Analytics"
2559,Web Developer,Web,San Francisco,"San Francisco, USA",2025-01-07,King County,Yearly,48079.32,23.12,Techify,"Photoshop, Illustrator"
2560,Customer Support Representative,Customer,New York,"New York, USA",2025-01-14,Kings County,Hourly,115072.14,55.32,Techify,"JavaScript, React, Node.js"
2561,Marketing Specialist,Marketing,Austin,"Austin, USA",2025-05-25,King County,Hourly,139446.49,67.04,SkyNet Ltd,"SEO, Google Ads, Analytics"
2562,Marketing Specialist,Marketing,Houston,"Houston, USA",2024-11-14,Harris County,Yearly,70915.12,34.09,GreenWorks,"JavaScript, React, Node.js"
2563,Web Developer,Web,New York,"New York, USA",2025-07-07,Harris County,Yearly,80077.64,38.5,Techify,"Customer Service, Communication"
2564,Mechanical Engineer,Mechanical,New York,"New York, USA",2025-06-16,Los Angeles County,Hourly,74873.31,36.0,SoftHub,"Accounting, QuickBooks, Excel"
2565,Data Analyst,Data,Austin,"Austin, USA",2024-11-17,Los Angeles County,Hourly,113789.76,54.71,GreenWorks,"SEO, Google Ads, Analytics"
2566,Software Engineer,Software,Los Angeles,"Los Angeles, USA",2025-02-05,King County,Yearly,57914.45,27.84,NextGen Corp,"JavaScript, React, Node.js"
2567,Financial Analyst,Financial,Seattle,"Seattle, USA",2025-05-27,Kings County,Yearly,55896.99,26.87,BrightPath,"AutoCAD, SolidWorks"
2568,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-08-10,Kings County,Yearly,95370.74,45.85,Techify,"AutoCAD, SolidWorks"
2569,Web Developer,Web,Houston,"Houston, USA",2025-05-08,Los Angeles County,Yearly,74976.12,36.05,DataNest,"Accounting, QuickBooks, Excel"
2570,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-07-05,Kings County,Hourly,85217.41,40.97,Techify,"SEO, Google Ads, Analytics"
2571,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-02-24,King County,Hourly,81055.11,38.97,Techify,"JavaScript, React, Node.js"
2572,Web Developer,Web,Austin,"Austin, USA",2024-12-20,Harris County,Yearly,102372.23,49.22,NextGen Corp,"Customer Service, Communication"
2573,Data Analyst,Data,Seattle,"Seattle, USA",2025-06-25,Kings County,Hourly,129588.89,62.3,BrightPath,"SEO, Google Ads, Analytics"
2574,Electrical Technician,Electrical,Seattle,"Seattle, USA",2024-11-22,Kings County,Hourly,98349.46,47.28,DataNest,"Photoshop, Illustrator"
2575,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2024-12-22,King County,Yearly,66171.04,31.81,GreenWorks,"JavaScript, React, Node.js"
2576,Customer Support Representative,Customer,Seattle,"Seattle, USA",2024-12-12,Cook County,Hourly,146015.85,70.2,Techify,"Accounting, QuickBooks, Excel"
2577,Customer Support Representative,Customer,New York,"New York, USA",2025-03-12,Kings County,Yearly,119117.98,57.27,GreenWorks,"Python, SQL, Excel"
2578,Mechanical Engineer,Mechanical,Chicago,"Chicago, USA",2025-01-08,Los Angeles County,Yearly,145032.3,69.73,BrightPath,"Accounting, QuickBooks, Excel"
2579,Graphic Designer,Graphic,Seattle,"Seattle, USA",2024-11-06,Harris County,Yearly,88195.21,42.4,GreenWorks,"Accounting, QuickBooks, Excel"
2580,Software Engineer,Software,New York,"New York, USA",2025-08-29,Harris County,Yearly,77798.96,37.4,DataNest,"Customer Service, Communication"
2581,Project Manager,Project,Austin,"Austin, USA",2025-06-30,Cook County,Hourly,102197.23,49.13,BrightPath,"JavaScript, React, Node.js"
2582,Software Engineer,Software,Los Angeles,"Los Angeles, USA",2024-11-23,Harris County,Yearly,149834.08,72.04,NextGen Corp,"SEO, Google Ads, Analytics"
2583,Web Developer,Web,Austin,"Austin, USA",2024-12-17,Harris County,Hourly,122833.58,59.05,DataNest,"Customer Service, Communication"
2584,Data Analyst,Data,New York,"New York, USA",2024-12-24,Cook County,Hourly,58864.51,28.3,SoftHub,"Python, SQL, Excel"
2585,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-04-24,King County,Hourly,144880.47,69.65,BrightPath,"Photoshop, Illustrator"
2586,Mechanical Engineer,Mechanical,Chicago,"Chicago, USA",2025-01-23,Harris County,Yearly,145697.9,70.05,SoftHub,"JavaScript, React, Node.js"
2587,Financial Analyst,Financial,New York,"New York, USA",2025-06-07,Kings County,Yearly,105434.1,50.69,BrightPath,"Accounting, QuickBooks, Excel"
2588,Web Developer,Web,Austin,"Austin, USA",2025-04-27,Los Angeles County,Hourly,125199.18,60.19,NextGen Corp,"AutoCAD, SolidWorks"
2589,Web Developer,Web,Seattle,"Seattle, USA",2025-03-09,Kings County,Yearly,69626.48,33.47,Techify,"Accounting, QuickBooks, Excel"
2590,Financial Analyst,Financial,Los Angeles,"Los Angeles, USA",2025-09-09,Kings County,Yearly,139910.6,67.26,GreenWorks,"AutoCAD, SolidWorks"
2591,Project Manager,Project,Los Angeles,"Los Angeles, USA",2024-12-09,Harris County,Hourly,148777.99,71.53,SoftHub,"Python, SQL, Excel"
2592,Financial Analyst,Financial,San Francisco,"San Francisco, USA",2024-12-02,Harris County,Hourly,100037.22,48.09,DataNest,"JavaScript, React, Node.js"
2593,Software Engineer,Software,Seattle,"Seattle, USA",2025-06-04,Harris County,Yearly,56079.42,26.96,Techify,"Photoshop, Illustrator"
2594,Project Manager,Project,Austin,"Austin, USA",2025-01-01,Harris County,Hourly,88211.59,42.41,DataNest,"AutoCAD, SolidWorks"
2595,Financial Analyst,Financial,Houston,"Houston, USA",2024-12-07,Harris County,Yearly,121304.13,58.32,GreenWorks,"Photoshop, Illustrator"
2596,Software Engineer,Software,San Francisco,"San Francisco, USA",2025-09-30,Kings County,Yearly,111705.82,53.7,GreenWorks,"Photoshop, Illustrator"
2597,Software Engineer,Software,Seattle,"Seattle, USA",2024-11-10,Harris County,Yearly,78359.57,37.67,GreenWorks,"SEO, Google Ads, Analytics"
2598,Web Developer,Web,Seattle,"Seattle, USA",2025-08-02,Harris County,Hourly,42142.01,20.26,BrightPath,"SEO, Google Ads, Analytics"
2599,Graphic Designer,Graphic,San Francisco,"San Francisco, USA",2025-10-01,Los Angeles County,Yearly,140189.7,67.4,Techify,"Photoshop, Illustrator"
2600,Software Engineer,Software,New York,"New York, USA",2024-11-14,Los Angeles County,Yearly,136400.29,65.58,NextGen Corp,"Photoshop, Illustrator"
2601,Mechanical Engineer,Mechanical,Austin,"Austin, USA",2025-02-07,Harris County,Hourly,141628.06,68.09,SkyNet Ltd,"Python, SQL, Excel"
2602,Financial Analyst,Financial,Houston,"Houston, USA",2024-12-17,Los Angeles County,Yearly,66061.41,31.76,NextGen Corp,"Photoshop, Illustrator"
2603,Data Analyst,Data,Seattle,"Seattle, USA",2025-02-24,Harris County,Yearly,97883.17,47.06,DataNest,"Customer Service, Communication"
2604,Electrical Technician,Electrical,Austin,"Austin, USA",2024-10-27,Los Angeles County,Hourly,89355.65,42.96,SoftHub,"Customer Service, Communication"
2605,Graphic Designer,Graphic,Chicago,"Chicago, USA",2025-01-16,Cook County,Hourly,145158.04,69.79,NextGen Corp,"Accounting, QuickBooks, Excel"
2606,Mechanical Engineer,Mechanical,Chicago,"Chicago, USA",2025-07-10,Harris County,Yearly,133332.97,64.1,SoftHub,"Accounting, QuickBooks, Excel"
2607,Financial Analyst,Financial,Seattle,"Seattle, USA",2025-09-29,Los Angeles County,Hourly,72478.39,34.85,BrightPath,"SEO, Google Ads, Analytics"
2608,Project Manager,Project,San Francisco,"San Francisco, USA",2024-11-18,Los Angeles County,Hourly,119929.5,57.66,NextGen Corp,"JavaScript, React, Node.js"
2609,Software Engineer,Software,Austin,"Austin, USA",2025-10-05,Cook County,Hourly,148118.35,71.21,BrightPath,"Customer Service, Communication"
2610,Software Engineer,Software,San Francisco,"San Francisco, USA",2025-09-21,King County,Hourly,87257.48,41.95,DataNest,"AutoCAD, SolidWorks"
2611,Web Developer,Web,San Francisco,"San Francisco, USA",2025-01-25,Kings County,Yearly,75273.87,36.19,SoftHub,"AutoCAD, SolidWorks"
2612,Mechanical Engineer,Mechanical,New York,"New York, USA",2025-08-08,Harris County,Yearly,63286.64,30.43,DataNest,"JavaScript, React, Node.js"
2613,Marketing Specialist,Marketing,New York,"New York, USA",2024-10-20,Harris County,Hourly,60581.92,29.13,Techify,"Accounting, QuickBooks, Excel"
2614,Financial Analyst,Financial,Seattle,"Seattle, USA",2025-07-15,Los Angeles County,Hourly,89290.13,42.93,SoftHub,"Photoshop, Illustrator"
2615,Marketing Specialist,Marketing,Los Angeles,"Los Angeles, USA",2024-10-16,Los Angeles County,Yearly,86031.6,41.36,NextGen Corp,"SEO, Google Ads, Analytics"
2616,Project Manager,Project,New York,"New York, USA",2025-05-08,Cook County,Yearly,149778.54,72.01,DataNest,"Photoshop, Illustrator"
2617,Electrical Technician,Electrical,Austin,"Austin, USA",2025-06-30,Kings County,Hourly,54420.73,26.16,DataNest,"JavaScript, React, Node.js"
2618,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-05-24,King County,Yearly,103600.95,49.81,NextGen Corp,"Photoshop, Illustrator"
2619,Project Manager,Project,Houston,"Houston, USA",2025-01-25,King County,Hourly,70297.59,33.8,DataNest,"JavaScript, React, Node.js"
2620,Customer Support Representative,Customer,Chicago,"Chicago, USA",2025-06-09,Harris County,Hourly,145183.48,69.8,SoftHub,"Python, SQL, Excel"
2621,Data Analyst,Data,Austin,"Austin, USA",2025-01-02,King County,Hourly,51599.89,24.81,BrightPath,"Photoshop, Illustrator"
2622,Software Engineer,Software,Houston,"Houston, USA",2024-10-17,Cook County,Yearly,105588.49,50.76,NextGen Corp,"JavaScript, React, Node.js"
2623,Financial Analyst,Financial,Austin,"Austin, USA",2025-09-03,King County,Hourly,101927.58,49.0,GreenWorks,"JavaScript, React, Node.js"
2624,Data Analyst,Data,Austin,"Austin, USA",2025-01-16,King County,Yearly,130792.99,62.88,SoftHub,"AutoCAD, SolidWorks"
2625,Financial Analyst,Financial,Chicago,"Chicago, USA",2024-12-08,Los Angeles County,Yearly,117860.05,56.66,SoftHub,"AutoCAD, SolidWorks"
2626,Web Developer,Web,New York,"New York, USA",2025-05-14,Harris County,Hourly,135080.76,64.94,BrightPath,"Customer Service, Communication"
2627,Software Engineer,Software,Houston,"Houston, USA",2025-01-17,King County,Yearly,144727.28,69.58,DataNest,"SEO, Google Ads, Analytics"
2628,Marketing Specialist,Marketing,Austin,"Austin, USA",2024-12-10,Cook County,Yearly,110135.35,52.95,SkyNet Ltd,"SEO, Google Ads, Analytics"
2629,Customer Support Representative,Customer,San Francisco,"San Francisco, USA",2025-07-17,King County,Hourly,43599.2,20.96,BrightPath,"Photoshop, Illustrator"
2630,Web Developer,Web,Seattle,"Seattle, USA",2025-06-03,Cook County,Yearly,77165.12,37.1,NextGen Corp,"Photoshop, Illustrator"
2631,Marketing Specialist,Marketing,Houston,"Houston, USA",2025-06-28,Cook County,Hourly,116011.96,55.77,GreenWorks,"SEO, Google Ads, Analytics"
2632,Data Analyst,Data,Chicago,"Chicago, USA",2025-09-21,Harris County,Yearly,84704.25,40.72,NextGen Corp,"SEO, Google Ads, Analytics"
2633,Mechanical Engineer,Mechanical,New York,"New York, USA",2025-04-26,Harris County,Yearly,49167.31,23.64,NextGen Corp,"AutoCAD, SolidWorks"
2634,Mechanical Engineer,Mechanical,New York,"New York, USA",2025-09-19,King County,Yearly,51827.08,24.92,BrightPath,"Photoshop, Illustrator"
2635,Data Analyst,Data,Los Angeles,"Los Angeles, USA",2025-03-12,Los Angeles County,Hourly,68806.56,33.08,SoftHub,"JavaScript, React, Node.js"
2636,Data Analyst,Data,New York,"New York, USA",2025-05-31,King County,Hourly,109828.54,52.8,DataNest,"SEO, Google Ads, Analytics"
2637,Graphic Designer,Graphic,Austin,"Austin, USA",2025-08-22,Harris County,Hourly,46469.71,22.34,Techify,"Customer Service, Communication"
2638,Web Developer,Web,New York,"New York, USA",2024-10-26,King County,Yearly,68216.62,32.8,NextGen Corp,"AutoCAD, SolidWorks"
2639,Software Engineer,Software,Houston,"Houston, USA",2025-10-06,Kings County,Hourly,48228.08,23.19,SkyNet Ltd,"Python, SQL, Excel"
2640,Marketing Specialist,Marketing,Seattle,"Seattle, USA",2025-03-22,King County,Yearly,94217.3,45.3,NextGen Corp,"Accounting, QuickBooks, Excel"
2641,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-06-21,King County,Yearly,81746.28,39.3,GreenWorks,"SEO, Google Ads, Analytics"
2642,Graphic Designer,Graphic,Los Angeles,"Los Angeles, USA",2025-05-04,Los Angeles County,Hourly,133911.85,64.38,BrightPath,"Customer Service, Communication"
2643,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-03-27,King County,Yearly,51587.48,24.8,Techify,"Photoshop, Illustrator"
2644,Electrical Technician,Electrical,Chicago,"Chicago, USA",2025-07-08,King County,Yearly,104185.53,50.09,NextGen Corp,"Customer Service, Communication"
2645,Project Manager,Project,Chicago,"Chicago, USA",2025-04-05,Cook County,Hourly,129521.84,62.27,BrightPath,"Customer Service, Communication"
2646,Financial Analyst,Financial,Houston,"Houston, USA",2025-05-24,Kings County,Hourly,97297.26,46.78,NextGen Corp,"Photoshop, Illustrator"
2647,Electrical Technician,Electrical,Houston,"Houston, USA",2024-12-10,Los Angeles County,Yearly,137150.9,65.94,SoftHub,"Python, SQL, Excel"
2648,Software Engineer,Software,Austin,"Austin, USA",2025-09-18,King County,Yearly,73702.94,35.43,SoftHub,"Accounting, QuickBooks, Excel"
2649,Data Analyst,Data,New York,"New York, USA",2025-09-30,Harris County,Yearly,62791.71,30.19,SkyNet Ltd,"Photoshop, Illustrator"
2650,Graphic Designer,Graphic,New York,"New York, USA",2025-02-23,Cook County,Yearly,75237.93,36.17,DataNest,"Customer Service, Communication"
2651,Software Engineer,Software,Chicago,"Chicago, USA",2025-07-14,Cook County,Yearly,57237.65,27.52,NextGen Corp,"Photoshop, Illustrator"
2652,Financial Analyst,Financial,New York,"New York, USA",2025-08-22,Kings County,Yearly,83311.98,40.05,GreenWorks,"AutoCAD, SolidWorks"
2653,Data Analyst,Data,Houston,"Houston, USA",2024-12-07,Cook County,Hourly,101857.81,48.97,Techify,"JavaScript, React, Node.js"
2654,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-04-06,Cook County,Yearly,54958.75,26.42,DataNest,"Customer Service, Communication"
2655,Customer Support Representative,Customer,Seattle,"Seattle, USA",2025-04-24,Los Angeles County,Yearly,103730.96,49.87,DataNest,"Customer Service, Communication"
2656,Electrical Technician,Electrical,New York,"New York, USA",2024-11-12,Kings County,Hourly,125479.81,60.33,BrightPath,"JavaScript, React, Node.js"
2657,Software Engineer,Software,Los Angeles,"Los Angeles, USA",2025-05-28,Kings County,Hourly,72950.39,35.07,DataNest,"Python, SQL, Excel"
2658,Project Manager,Project,Seattle,"Seattle, USA",2025-03-18,Harris County,Yearly,65771.09,31.62,NextGen Corp,"Python, SQL, Excel"
2659,Electrical Technician,Electrical,Los Angeles,"Los Angeles, USA",2025-05-15,Harris County,Yearly,126706.56,60.92,Techify,"Accounting, QuickBooks, Excel"
2660,Web Developer,Web,Los Angeles,"Los Angeles, USA",2025-01-21,Los Angeles County,Yearly,128564.23,61.81,SkyNet Ltd,"Customer Service, Communication"
2661,Data Analyst,Data,Seattle,"Seattle, USA",2025-01-08,King County,Hourly,123609.07,59.43,SoftHub,"Python, SQL, Excel"
2662,Data Analyst,Data,Chicago,"Chicago, USA",2025-05-06,Cook County,Hourly,113889.37,54.75,Techify,"Photoshop, Illustrator"
2663,Electrical Technician,Electrical,San Francisco,"San Francisco, USA",2025-02-21,King County,Hourly,102220.91,49.14,SoftHub,"Customer Service, Communication"
2664,Software Engineer,Software,Chicago,"Chicago, USA",2025-01-16,Kings County,Yearly,62404.84,30.0,BrightPath,"JavaScript, React, Node.js"
2665,Marketing Specialist,Marketing,Chicago,"Chicago, USA",2025-01-22,Los Angeles County,Hourly,99143.93,47.67,SkyNet Ltd,"SEO, Google Ads, Analytics"
2666,Software Engineer,Software,Chicago,"Chicago, USA",2024-12-11,Los Angeles County,Yearly,89655.28,43.1,SoftHub,"Python, SQL, Excel"
